LEVEL_01_CODE,LEVEL_01_NAME,LEVEL_02_CODE,LEVEL_02_NAME,LEVEL_03_CODE,LEVEL_03_NAME,LEVEL_04_CODE,LEVEL_04_NAME,LEVEL_05_CODE,LEVEL_05_NAME,LEVEL_06_CODE,LEVEL_06_NAME,Ghi chú phân loại phòng,Mã CRA,mã 6 số,Loa,Center,Note Phòng đổi tên
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,425,CN VINH PHUC,114600425335,PHONG QUAN LY RUI RO_CN VINH PHUC,TTHTTT_PHONG QLRR,335,425335,14,600,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,425,CN VINH PHUC,115600425440,PGD KHACH HANG_CN VINH PHUC,TTHTTT_PHONG GDKH,440,425440,15,600,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,425,CN VINH PHUC,115600425441,PGD KHACH HANG CA NHAN_CN VINH PHUC,TTHTTT_PHONG GDKH,441,425441,15,600,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,425,CN VINH PHUC,115600425442,PGD KHACH HANG DOANH NGHIEP_CN VINH PHUC,TTHTTT_PHONG GDKH,442,425442,15,600,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,425,CN VINH PHUC,115600425446,PHONG QUAN TRI TIN DUNG_CN VINH PHUC,TTHTTT_PHONG QTTD,446,425446,15,600,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,425,CN VINH PHUC,115700425465,PHONG QUAN LY VA DICH VU KHO QUY_CN VINH PHUC,CHUNG,465,425465,15,700,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,425,CN VINH PHUC,117700425618,PHONG QUAN LY NOI BO_CN VINH PHUC,CHUNG,618,425618,17,700,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,425,CN VINH PHUC,119000425000,PHONG CHUNG_CN VINH PHUC,CHUNG,000,425000,19,000,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,425,CN VINH PHUC,120700425950,BAN GIAM DOC_CN VINH PHUC,CHUNG,950,425950,20,700,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,426,CN PHUC YEN,42699,PHONG MISSING_CN PHUC YEN,CHUNG,,,,,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,426,CN PHUC YEN,111100426021,PHONG KHACH HANG DOANH NGHIEP_CN PHUC YEN,PHONG KHDN,021,426021,11,100,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,426,CN PHUC YEN,112100426121,PHONG KHACH HANG CA NHAN_CN PHUC YEN,PHONG KHCN,121,426121,12,100,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,426,CN PHUC YEN,112100426150,PGD TRUNG TRAC_CN PHUC YEN,PHONG GIAO DICH,150,426150,12,100,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,426,CN PHUC YEN,112100426151,PGD XUAN HOA_CN PHUC YEN,PHONG GIAO DICH,151,426151,12,100,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,426,CN PHUC YEN,112100426152,PGD TIEN CHAU_CN PHUC YEN,PHONG GIAO DICH,152,426152,12,100,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,426,CN PHUC YEN,112100426153,PGD THO TANG_CN PHUC YEN,PHONG GIAO DICH,153,426153,12,100,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,426,CN PHUC YEN,114600426336,PHONG QUAN LY RUI RO _CN PHUC YEN,TTHTTT_PHONG QLRR,336,426336,14,600,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,426,CN PHUC YEN,115600426440,PGD KHACH HANG_CN PHUC YEN,TTHTTT_PHONG GDKH,440,426440,15,600,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,426,CN PHUC YEN,115600426446,PHONG QUAN TRI TIN DUNG_CN PHUC YEN,TTHTTT_PHONG QTTD,446,426446,15,600,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,426,CN PHUC YEN,117700426618,PHONG QUAN LY NOI BO_CN PHUC YEN,CHUNG,618,426618,17,700,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,426,CN PHUC YEN,119000426000,PHONG CHUNG_CN PHUC YEN,CHUNG,000,426000,19,000,
1,BIDV_REGION,53,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG,13000,DLPB-NGOAI HA NOI VA DONG BANG SONG HONG L3,1061,VINH PHUC,426,CN PHUC YEN,120700426950,BAN GIAM DOC_CN PHUC YEN,CHUNG,950,426950,20,700,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,52099,PHONG MISSING_CN HA TINH,CHUNG,,,,,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,52199,PHONG MISSING_BDS 521_CN HA TINH,CHUNG,,,,,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,111100520021,PHONG KHACH HANG DOANH NGHIEP_CN HA TINH,PHONG KHDN,021,520021,11,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,111100520022,PHONG KHACH HANG DOANH NGHIEP 2_CN HA TINH,PHONG KHDN,022,520022,11,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,112100520121,PHONG KHACH HANG CA NHAN_CN HA TINH,PHONG KHCN,121,520121,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,112100520122,PHONG KHACH HANG CA NHAN 1_CN HA TINH,PHONG KHCN,122,520122,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,112100520123,PHONG KHACH HANG CA NHAN 2_CN HA TINH,PHONG KHCN,123,520123,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,112100520150,PGD HONG LINH_CN HA TINH,PHONG GIAO DICH,150,520150,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,112100520152,PGD THANH PHO_CN HA TINH,PHONG GIAO DICH,152,520152,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,112100520153,PGD CAN LOC_CN HA TINH,PHONG GIAO DICH,153,520153,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,112100520154,PGD DUC THO_CN HA TINH,PHONG GIAO DICH,154,520154,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,112100520155,PGD HUONG SON_CN HA TINH,PHONG GIAO DICH,155,520155,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,114600520335,PHONG QUAN LY RUI RO_CN HA TINH,TTHTTT_PHONG QLRR,335,520335,14,600,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,115600520440,PGD KHACH HANG_CN HA TINH,TTHTTT_PHONG GDKH,440,520440,15,600,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,115600520446,PHONG QUAN TRI TIN DUNG_CN HA TINH,TTHTTT_PHONG QTTD,446,520446,15,600,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,116700520521,PHONG KE HOACH TAI CHINH_CN HA TINH,CHUNG,521,520521,16,700,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,117700520698,PHONG TO CHUC NHAN SU_CN HA TINH,CHUNG,698,520698,17,700,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,119000520000,PHONG CHUNG_CN HA TINH,CHUNG,000,520000,19,000,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,520,CN HA TINH,120700520950,BAN GIAM DOC_CN HA TINH,CHUNG,950,520950,20,700,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,522,CN NAM HA TINH,52299,PHONG MISSING_CN NAM HA TINH,CHUNG,,,,,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,522,CN NAM HA TINH,111100522021,PHONG KHACH HANG DOANH NGHIEP_CN NAM HA TINH,PHONG KHDN,021,522021,11,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,522,CN NAM HA TINH,112100522121,PHONG KHACH HANG CA NHAN_CN NAM HA TINH,PHONG KHCN,121,522121,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,522,CN NAM HA TINH,112100522150,PGD CAM XUYEN_CN NAM HA TINH,PHONG GIAO DICH,150,522150,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,522,CN NAM HA TINH,112100522151,PGD HOANH SON_CN NAM HA TINH,PHONG GIAO DICH,151,522151,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,522,CN NAM HA TINH,112100522152,PGD KY DONG_CN NAM HA TINH,PHONG GIAO DICH,152,522152,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,522,CN NAM HA TINH,114600522335,PHONG QUAN LY RUI RO_CN NAM HA TINH,TTHTTT_PHONG QLRR,335,522335,14,600,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,522,CN NAM HA TINH,115600522440,PGD KHACH HANG_CN NAM HA TINH,TTHTTT_PHONG GDKH,440,522440,15,600,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,522,CN NAM HA TINH,115600522446,PHONG QUAN TRI TIN DUNG_CN NAM HA TINH,TTHTTT_PHONG QTTD,446,522446,15,600,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,522,CN NAM HA TINH,117700522618,PHONG QUAN LY NOI BO_CN NAM HA TINH,CHUNG,618,522618,17,700,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,522,CN NAM HA TINH,119000522000,PHONG CHUNG_CN NAM HA TINH,CHUNG,000,522000,19,000,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1024,HA TINH,522,CN NAM HA TINH,120700522950,BAN GIAM DOC_CN NAM HA TINH,CHUNG,950,522950,20,700,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,551,CN THUA THIEN HUE,55199,PHONG MISSING_CN THUA THIEN HUE,CHUNG,,,,,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,551,CN THUA THIEN HUE,111100551021,PHONG KHACH HANG DOANH NGHIEP_CN THUA THIEN HUE,PHONG KHDN,021,551021,11,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,551,CN THUA THIEN HUE,112100551120,PHONG KHACH HANG_CTXLN_CN THUA THIEN HUE,PHONG KHCN,120,551120,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,551,CN THUA THIEN HUE,112100551121,PHONG KHACH HANG CA NHAN_CN THUA THIEN HUE,PHONG KHCN,121,551121,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,551,CN THUA THIEN HUE,112100551150,PGD AN CUU_CN THUA THIEN HUE,PHONG GIAO DICH,150,551150,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,551,CN THUA THIEN HUE,112100551152,PGD SONG BO_CN THUA THIEN HUE,PHONG GIAO DICH,152,551152,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,551,CN THUA THIEN HUE,112100551153,PGD BEN NGU_CN THUA THIEN HUE,PHONG GIAO DICH,153,551153,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,551,CN THUA THIEN HUE,112100551154,PGD THANH NOI_CN THUA THIEN HUE,PHONG GIAO DICH,154,551154,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,551,CN THUA THIEN HUE,112100551155,PGD NGUYEN TRAI_CN THUA THIEN HUE,PHONG GIAO DICH,155,551155,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,551,CN THUA THIEN HUE,114600551335,PHONG QUAN LY RUI RO_CN THUA THIEN HUE,TTHTTT_PHONG QLRR,335,551335,14,600,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,551,CN THUA THIEN HUE,115600551440,PGD KHACH HANG_CN THUA THIEN HUE,TTHTTT_PHONG GDKH,440,551440,15,600,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,551,CN THUA THIEN HUE,115600551446,PHONG QUAN TRI TIN DUNG_CN THUA THIEN HUE,TTHTTT_PHONG QTTD,446,551446,15,600,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,551,CN THUA THIEN HUE,116700551521,PHONG KE HOACH TAI CHINH_CN THUA THIEN HUE,CHUNG,521,551521,16,700,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,551,CN THUA THIEN HUE,117700551698,PHONG TO CHUC HANH CHINH_CN THUA THIEN HUE,CHUNG,698,551698,17,700,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,551,CN THUA THIEN HUE,119000551000,PHONG CHUNG_CN THUA THIEN HUE,CHUNG,000,551000,19,000,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,551,CN THUA THIEN HUE,120700551950,BAN GIAM DOC_CN THUA THIEN HUE,CHUNG,950,551950,20,700,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,556,CN PHU XUAN,55699,PHONG MISSING_CN PHU XUAN,CHUNG,,,,,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,556,CN PHU XUAN,111100556021,PHONG KHACH HANG DOANH NGHIEP_CN PHU XUAN,PHONG KHDN,021,556021,11,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,556,CN PHU XUAN,112100556121,PHONG KHACH HANG CA NHAN_CN PHU XUAN,PHONG KHCN,121,556121,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,556,CN PHU XUAN,112100556150,PGD AN DONG_CN PHU XUAN,PHONG GIAO DICH,150,556150,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,556,CN PHU XUAN,112100556151,PGD PHU BAI_CN PHU XUAN,PHONG GIAO DICH,151,556151,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,556,CN PHU XUAN,112100556152,PGD PHU LOC_CN PHU XUAN,PHONG GIAO DICH,152,556152,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,556,CN PHU XUAN,114600556335,PHONG QUAN LY RUI RO_CN PHU XUAN,TTHTTT_PHONG QLRR,335,556335,14,600,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,556,CN PHU XUAN,115600556440,PGD KHACH HANG_CN PHU XUAN,TTHTTT_PHONG GDKH,440,556440,15,600,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,556,CN PHU XUAN,115600556446,TO QUAN TRI TIN DUNG_CN PHU XUAN,TTHTTT_PHONG QTTD,446,556446,15,600,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,556,CN PHU XUAN,117700556618,PHONG QUAN LY NOI BO_CN PHU XUAN,CHUNG,618,556618,17,700,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,556,CN PHU XUAN,119000556000,PHONG CHUNG_CN PHU XUAN,CHUNG,000,556000,19,000,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1029,HUE,556,CN PHU XUAN,120700556950,BAN GIAM DOC_CN PHU XUAN,CHUNG,950,556950,20,700,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,51099,PHONG MISSING_CN NGHE AN,CHUNG,,,,,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,111100510021,PHONG KHACH HANG DOANH NGHIEP 1_CN NGHE AN,PHONG KHDN,021,510021,11,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,111100510022,PHONG KHACH HANG DOANH NGHIEP 2_CN NGHE AN,PHONG KHDN,022,510022,11,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,111100510023,PHONG KHACH HANG DOANH NGHIEP 3_CN NGHE AN,PHONG KHDN,023,510023,11,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,111100510024,PHONG KHACH HANG DOANH NGHIEP FDI_CN NGHE AN,PHONG KHDN,024,510024,11,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,112100510121,PHONG KHACH HANG CA NHAN 1_CN NGHE AN,PHONG KHCN,121,510121,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,112100510122,PHONG KHACH HANG CA NHAN 2_CN NGHE AN,PHONG KHCN,122,510122,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,112100510151,PGD HUNG BINH_CN NGHE AN,PHONG GIAO DICH,151,510151,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,112100510152,PGD GA VINH_CN NGHE AN,PHONG GIAO DICH,152,510152,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,112100510153,PGD CUA NAM_CN NGHE AN,PHONG GIAO DICH,153,510153,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,112100510154,PGD QUANG TRUNG_CN NGHE AN,PHONG GIAO DICH,154,510154,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,112100510156,PGD LE NIN_CN NGHE AN,PHONG GIAO DICH,156,510156,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,112100510157,PGD HA HUY TAP_CN NGHE AN,PHONG GIAO DICH,157,510157,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,112100510159,PGD TRUONG THI_CN NGHE AN,PHONG GIAO DICH,159,510159,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,112100510160,PGD LE LOI_CN NGHE AN,PHONG GIAO DICH,160,510160,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,112100510161,PGD HONG SON_CN NGHE AN,PHONG GIAO DICH,161,510161,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,114600510335,PHONG QUAN LY RUI RO_CN NGHE AN,TTHTTT_PHONG QLRR,335,510335,14,600,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,115600510440,PGD KHACH HANG_CN NGHE AN,TTHTTT_PHONG GDKH,440,510440,15,600,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,115600510446,PHONG QUAN TRI TIN DUNG_CN NGHE AN,TTHTTT_PHONG QTTD,446,510446,15,600,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,115700510465,PHONG QUAN LY VA DICH VU KHO QUY_CN NGHE AN,CHUNG,465,510465,15,700,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,116700510521,PHONG KE HOACH TAI CHINH_CN NGHE AN,CHUNG,521,510521,16,700,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,117700510697,TT TAP HUAN NGHIEP VU NGAN HANG_CN NGHE AN,CHUNG,697,510697,17,700,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,117700510698,PHONG TO CHUC HANH CHINH_CN NGHE AN,CHUNG,698,510698,17,700,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,119000510000,PHONG CHUNG_CN NGHE AN,CHUNG,000,510000,19,000,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,510,CN NGHE AN,120700510950,BAN GIAM DOC_CN NGHE AN,CHUNG,950,510950,20,700,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,512,CN PHU DIEN,51199,PHONG MISSING_BDS 511_CN PHU DIEN,CHUNG,,,,,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,512,CN PHU DIEN,51299,PHONG MISSING_CN PHU DIEN,CHUNG,,,,,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,512,CN PHU DIEN,51599,PHONG MISSING_BDS 515_CN PHU DIEN,CHUNG,,,,,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,512,CN PHU DIEN,111100512021,PHONG KHACH HANG DOANH NGHIEP_CN PHU DIEN,PHONG KHDN,021,512021,11,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,512,CN PHU DIEN,112100512121,PHONG KHACH HANG CA NHAN 1_CN PHU DIEN,PHONG KHCN,121,512121,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,512,CN PHU DIEN,112100512122,PHONG KHACH HANG CA NHAN 2_CN PHU DIEN,PHONG KHCN,122,512122,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,512,CN PHU DIEN,112100512150,PGD ANH SON_CN PHU DIEN,PHONG GIAO DICH,150,512150,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,512,CN PHU DIEN,112100512151,PGD TAN KY_CN PHU DIEN,PHONG GIAO DICH,151,512151,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,512,CN PHU DIEN,112100512152,PGD DO LUONG_CN PHU DIEN,PHONG GIAO DICH,152,512152,12,100,
1,BIDV_REGION,54,BAC TRUNG BO,14000,BAC TRUNG BO_L3,1040,NGHE AN,512,CN PHU DIEN,112100512153,PGD CAU BUNG_CN PHU DIEN,PHONG GIAO DICH,153,512153,12,100,
